timestamp,Infrared to Red Signal Ratio
05/09/22 00:00:00,0
05/09/22 00:01:00,8
05/09/22 00:02:00,4
05/09/22 00:03:00,-32
05/09/22 00:04:00,22
05/09/22 00:05:00,-36
05/09/22 00:06:00,-1
05/09/22 00:07:00,0
05/09/22 00:08:00,-21
05/09/22 00:09:00,-13
05/09/22 00:10:00,-36
05/09/22 00:11:00,0
05/09/22 00:12:00,8
05/09/22 00:13:00,17
05/09/22 00:14:00,-1
05/09/22 00:15:00,0
05/09/22 00:16:00,8
05/09/22 00:17:00,-9
05/09/22 00:18:00,-5
05/09/22 00:19:00,-25
05/09/22 00:20:00,1
05/09/22 00:21:00,7
05/09/22 00:22:00,0
05/09/22 00:23:00,-21
05/09/22 00:24:00,0
05/09/22 00:25:00,17
05/09/22 00:26:00,13
05/09/22 00:27:00,-65
05/09/22 00:28:00,-7
05/09/22 00:29:00,0
05/09/22 00:30:00,0
05/09/22 00:31:00,-2
05/09/22 00:32:00,0
05/09/22 00:33:00,-8
05/09/22 00:34:00,-1
05/09/22 00:35:00,-8
05/09/22 00:36:00,-4
05/09/22 00:37:00,-11
05/09/22 00:38:00,0
05/09/22 00:39:00,0
05/09/22 00:40:00,0
05/09/22 00:41:00,34
05/09/22 00:42:00,0
05/09/22 00:43:00,2
05/09/22 00:44:00,0
05/09/22 00:45:00,-54
05/09/22 00:46:00,0
05/09/22 00:47:00,1
05/09/22 00:48:00,0
05/09/22 00:49:00,-8
05/09/22 00:50:00,-6
05/09/22 00:51:00,-25
05/09/22 00:52:00,-8
05/09/22 00:53:00,0
05/09/22 00:54:00,0
05/09/22 00:55:00,0
05/09/22 00:56:00,0
05/09/22 00:57:00,7
05/09/22 00:58:00,31
05/09/22 00:59:00,17
05/09/22 01:00:00,-21
05/09/22 01:01:00,-1
05/09/22 01:02:00,-5
05/09/22 01:03:00,16
05/09/22 01:04:00,0
05/09/22 01:05:00,4
05/09/22 01:06:00,0
05/09/22 01:07:00,4
05/09/22 01:08:00,4
05/09/22 01:09:00,-13
05/09/22 01:10:00,0
05/09/22 01:11:00,-33
05/09/22 01:12:00,-8
05/09/22 01:13:00,0
05/09/22 01:14:00,-11
05/09/22 01:15:00,-31
05/09/22 01:16:00,44
05/09/22 01:17:00,-12
05/09/22 01:18:00,0
05/09/22 01:19:00,8
05/09/22 01:20:00,-4
05/09/22 01:21:00,0
05/09/22 01:22:00,22
05/09/22 01:23:00,0
05/09/22 01:24:00,4
05/09/22 01:25:00,0
05/09/22 01:26:00,0
05/09/22 01:27:00,0
05/09/22 01:28:00,0
05/09/22 01:29:00,-19
05/09/22 01:30:00,5
05/09/22 01:31:00,0
05/09/22 01:32:00,-1
05/09/22 01:33:00,-8
05/09/22 01:34:00,-56
05/09/22 01:35:00,0
05/09/22 01:36:00,15
05/09/22 01:37:00,-4
05/09/22 01:38:00,0
05/09/22 01:39:00,-17
05/09/22 01:40:00,0
05/09/22 01:41:00,0
05/09/22 01:42:00,-15
05/09/22 01:43:00,-73
05/09/22 01:44:00,-31
05/09/22 01:45:00,-1
05/09/22 01:46:00,21
05/09/22 01:47:00,0
05/09/22 01:48:00,-54
05/09/22 01:49:00,0
05/09/22 01:50:00,0
05/09/22 01:51:00,0
05/09/22 01:52:00,-19
05/09/22 01:53:00,-3
05/09/22 01:54:00,3
05/09/22 01:55:00,17
05/09/22 01:56:00,0
05/09/22 01:57:00,0
05/09/22 01:58:00,3
05/09/22 01:59:00,3
05/09/22 02:00:00,0
05/09/22 02:01:00,-16
05/09/22 02:02:00,1
05/09/22 02:03:00,0
05/09/22 02:04:00,15
05/09/22 02:05:00,-1
05/09/22 02:06:00,0
05/09/22 02:07:00,3
05/09/22 02:08:00,-6
05/09/22 02:09:00,7
05/09/22 02:10:00,27
05/09/22 02:11:00,-3
05/09/22 02:12:00,0
05/09/22 02:13:00,2
05/09/22 02:14:00,0
05/09/22 02:15:00,-6
05/09/22 02:16:00,42
05/09/22 02:17:00,3
05/09/22 02:18:00,-13
05/09/22 02:19:00,8
05/09/22 02:20:00,-6
05/09/22 02:21:00,-4
05/09/22 02:22:00,-8
05/09/22 02:23:00,26
05/09/22 02:24:00,12
05/09/22 02:25:00,61
05/09/22 02:26:00,39
05/09/22 02:27:00,2
05/09/22 02:28:00,12
05/09/22 02:29:00,0
05/09/22 02:30:00,0
05/09/22 02:31:00,-4
05/09/22 02:32:00,-34
05/09/22 02:33:00,-13
05/09/22 02:34:00,-4
05/09/22 02:35:00,-25
05/09/22 02:36:00,0
05/09/22 02:37:00,14
05/09/22 02:38:00,8
05/09/22 02:39:00,0
05/09/22 02:40:00,-7
05/09/22 02:41:00,34
05/09/22 02:42:00,-12
05/09/22 02:43:00,-4
05/09/22 02:44:00,2
05/09/22 02:45:00,-13
05/09/22 02:46:00,-42
05/09/22 02:47:00,22
05/09/22 02:48:00,1
05/09/22 02:49:00,39
05/09/22 02:50:00,-4
05/09/22 02:51:00,1
05/09/22 02:52:00,2
05/09/22 02:53:00,-6
05/09/22 02:54:00,30
05/09/22 02:55:00,0
05/09/22 02:56:00,-22
05/09/22 02:57:00,0
05/09/22 02:58:00,0
05/09/22 02:59:00,13
05/09/22 03:00:00,0
