date_time,heart_zone_id,total_minutes
2022-03-01T07:06,FAT_BURN,1
2022-03-01T07:07,CARDIO,2
2022-03-01T07:08,FAT_BURN,1
2022-03-01T07:09,FAT_BURN,1
2022-03-01T07:10,CARDIO,2
2022-03-01T07:11,CARDIO,2
2022-03-01T07:12,CARDIO,2
2022-03-01T07:13,CARDIO,2
2022-03-01T07:14,CARDIO,2
2022-03-01T07:15,FAT_BURN,1
2022-03-01T07:16,FAT_BURN,1
2022-03-01T07:17,FAT_BURN,1
2022-03-01T07:18,FAT_BURN,1
2022-03-01T07:19,CARDIO,2
2022-03-01T07:20,FAT_BURN,1
2022-03-01T07:21,FAT_BURN,1
2022-03-01T07:22,FAT_BURN,1
2022-03-01T18:41,FAT_BURN,1
2022-03-01T18:51,FAT_BURN,1
2022-03-01T18:52,FAT_BURN,1
2022-03-01T18:53,FAT_BURN,1
2022-03-01T18:54,CARDIO,2
2022-03-01T18:55,FAT_BURN,1
2022-03-01T19:14,FAT_BURN,1
2022-03-01T19:24,FAT_BURN,1
2022-03-01T19:25,FAT_BURN,1
2022-03-01T19:26,FAT_BURN,1
2022-03-01T19:27,FAT_BURN,1
2022-03-01T20:00,FAT_BURN,1
2022-03-01T20:01,FAT_BURN,1
2022-03-01T20:02,FAT_BURN,1
2022-03-01T20:04,FAT_BURN,1
2022-03-01T20:05,FAT_BURN,1
2022-03-01T20:11,FAT_BURN,1
2022-03-01T20:12,FAT_BURN,1
2022-03-01T20:13,FAT_BURN,1
2022-03-01T20:19,FAT_BURN,1
2022-03-01T20:22,FAT_BURN,1
2022-03-01T20:24,FAT_BURN,1
2022-03-01T20:26,FAT_BURN,1
2022-03-01T20:27,FAT_BURN,1
2022-03-01T20:28,FAT_BURN,1
2022-03-01T20:29,FAT_BURN,1
2022-03-01T20:30,FAT_BURN,1
2022-03-01T20:31,FAT_BURN,1
2022-03-01T20:32,FAT_BURN,1
2022-03-01T20:33,FAT_BURN,1
2022-03-01T20:34,FAT_BURN,1
2022-03-01T20:35,FAT_BURN,1
2022-03-01T20:36,FAT_BURN,1
2022-03-01T20:37,FAT_BURN,1
2022-03-01T20:38,FAT_BURN,1
2022-03-01T20:39,FAT_BURN,1
2022-03-01T20:40,FAT_BURN,1
2022-03-04T15:25,FAT_BURN,1
2022-03-04T15:26,FAT_BURN,1
2022-03-04T15:27,FAT_BURN,1
2022-03-05T10:18,FAT_BURN,1
2022-03-05T10:19,FAT_BURN,1
2022-03-05T10:20,FAT_BURN,1
2022-03-05T12:02,FAT_BURN,1
2022-03-05T12:03,FAT_BURN,1
2022-03-05T14:20,FAT_BURN,1
2022-03-05T14:34,FAT_BURN,1
2022-03-05T15:08,FAT_BURN,1
2022-03-05T15:09,FAT_BURN,1
2022-03-06T11:35,FAT_BURN,1
2022-03-06T11:43,FAT_BURN,1
2022-03-06T11:48,FAT_BURN,1
2022-03-06T14:07,FAT_BURN,1
2022-03-07T16:46,FAT_BURN,1
2022-03-07T16:47,FAT_BURN,1
2022-03-07T16:48,FAT_BURN,1
2022-03-07T16:49,CARDIO,2
2022-03-07T16:50,FAT_BURN,1
2022-03-07T16:51,FAT_BURN,1
2022-03-07T16:52,FAT_BURN,1
2022-03-07T16:53,CARDIO,2
2022-03-07T16:54,CARDIO,2
